Freq.	V(n010)/I(V1)
Step Information: 1=1  (Run: 1/11)
1.62929603263970e+003	(9.90973003787371e+001dB,1.79888393043145e+002°)
1.63305194789432e+003	(9.90973058689359e+001dB,1.79888134112776e+002°)
1.63681652142779e+003	(9.90973113845999e+001dB,1.79887874574028e+002°)
1.64058977319952e+003	(9.90973169258481e+001dB,1.79887614425418e+002°)
1.64437172321491e+003	(9.90973224927994e+001dB,1.79887353665460e+002°)
1.64816239152549e+003	(9.90973280855739e+001dB,1.79887092292663e+002°)
1.65196179822900e+003	(9.90973337042919e+001dB,1.79886830305532e+002°)
1.65576996346951e+003	(9.90973393490742e+001dB,1.79886567702569e+002°)
1.65958690743754e+003	(9.90973450200425e+001dB,1.79886304482272e+002°)
1.66341265037015e+003	(9.90973507173187e+001dB,1.79886040643133e+002°)
1.66724721255104e+003	(9.90973564410257e+001dB,1.79885776183642e+002°)
1.67109061431069e+003	(9.90973621912865e+001dB,1.79885511102284e+002°)
1.67494287602642e+003	(9.90973679682250e+001dB,1.79885245397540e+002°)
1.67880401812254e+003	(9.90973737719656e+001dB,1.79884979067887e+002°)
1.68267406107045e+003	(9.90973796026334e+001dB,1.79884712111798e+002°)
1.68655302538872e+003	(9.90973854603538e+001dB,1.79884444527742e+002°)
1.69044093164324e+003	(9.90973913452530e+001dB,1.79884176314183e+002°)
1.69433780044731e+003	(9.90973972574578e+001dB,1.79883907469582e+002°)
1.69824365246172e+003	(9.90974031970956e+001dB,1.79883637992395e+002°)
1.70215850839493e+003	(9.90974091642943e+001dB,1.79883367881075e+002°)
1.70608238900310e+003	(9.90974151591824e+001dB,1.79883097134068e+002°)
1.71001531509027e+003	(9.90974211818892e+001dB,1.79882825749820e+002°)
1.71395730750840e+003	(9.90974272325444e+001dB,1.79882553726768e+002°)
1.71790838715757e+003	(9.90974333112784e+001dB,1.79882281063350e+002°)
1.72186857498598e+003	(9.90974394182222e+001dB,1.79882007757994e+002°)
1.72583789199018e+003	(9.90974455535074e+001dB,1.79881733809129e+002°)
1.72981635921508e+003	(9.90974517172663e+001dB,1.79881459215177e+002°)
1.73380399775412e+003	(9.90974579096317e+001dB,1.79881183974556e+002°)
1.73780082874935e+003	(9.90974641307371e+001dB,1.79880908085679e+002°)
1.74180687339159e+003	(9.90974703807166e+001dB,1.79880631546956e+002°)
1.74582215292048e+003	(9.90974766597050e+001dB,1.79880354356792e+002°)
1.74984668862463e+003	(9.90974829678376e+001dB,1.79880076513589e+002°)
1.75388050184174e+003	(9.90974893052506e+001dB,1.79879798015742e+002°)
1.75792361395867e+003	(9.90974956720805e+001dB,1.79879518861643e+002°)
1.76197604641161e+003	(9.90975020684647e+001dB,1.79879239049681e+002°)
1.76603782068614e+003	(9.90975084945412e+001dB,1.79878958578237e+002°)
1.77010895831740e+003	(9.90975149504485e+001dB,1.79878677445693e+002°)
1.77418948089014e+003	(9.90975214363259e+001dB,1.79878395650420e+002°)
1.77827941003890e+003	(9.90975279523134e+001dB,1.79878113190790e+002°)
1.78237876744807e+003	(9.90975344985515e+001dB,1.79877830065168e+002°)
1.78648757485203e+003	(9.90975410751815e+001dB,1.79877546271914e+002°)
1.79060585403527e+003	(9.90975476823452e+001dB,1.79877261809385e+002°)
1.79473362683250e+003	(9.90975543201854e+001dB,1.79876976675934e+002°)
1.79887091512876e+003	(9.90975609888452e+001dB,1.79876690869907e+002°)
1.80301774085954e+003	(9.90975676884685e+001dB,1.79876404389646e+002°)
1.80717412601090e+003	(9.90975744192001e+001dB,1.79876117233491e+002°)
1.81134009261958e+003	(9.90975811811852e+001dB,1.79875829399775e+002°)
1.81551566277311e+003	(9.90975879745697e+001dB,1.79875540886827e+002°)
1.81970085860996e+003	(9.90975947995004e+001dB,1.79875251692972e+002°)
1.82389570231961e+003	(9.90976016561247e+001dB,1.79874961816528e+002°)
1.82810021614272e+003	(9.90976085445905e+001dB,1.79874671255812e+002°)
1.83231442237119e+003	(9.90976154650467e+001dB,1.79874380009133e+002°)
1.83653834334832e+003	(9.90976224176427e+001dB,1.79874088074798e+002°)
1.84077200146893e+003	(9.90976294025288e+001dB,1.79873795451108e+002°)
1.84501541917945e+003	(9.90976364198557e+001dB,1.79873502136358e+002°)
1.84926861897805e+003	(9.90976434697751e+001dB,1.79873208128841e+002°)
1.85353162341478e+003	(9.90976505524394e+001dB,1.79872913426843e+002°)
1.85780445509167e+003	(9.90976576680015e+001dB,1.79872618028647e+002°)
1.86208713666284e+003	(9.90976648166152e+001dB,1.79872321932529e+002°)
1.86637969083464e+003	(9.90976719984350e+001dB,1.79872025136763e+002°)
1.87068214036577e+003	(9.90976792136161e+001dB,1.79871727639616e+002°)
1.87499450806739e+003	(9.90976864623145e+001dB,1.79871429439351e+002°)
1.87931681680324e+003	(9.90976937446869e+001dB,1.79871130534226e+002°)
1.88364908948977e+003	(9.90977010608907e+001dB,1.79870830922494e+002°)
1.88799134909627e+003	(9.90977084110841e+001dB,1.79870530602404e+002°)
1.89234361864495e+003	(9.90977157954260e+001dB,1.79870229572198e+002°)
1.89670592121112e+003	(9.90977232140761e+001dB,1.79869927830115e+002°)
1.90107827992327e+003	(9.90977306671948e+001dB,1.79869625374389e+002°)
1.90546071796322e+003	(9.90977381549434e+001dB,1.79869322203249e+002°)
1.90985325856621e+003	(9.90977456774838e+001dB,1.79869018314917e+002°)
1.91425592502106e+003	(9.90977532349787e+001dB,1.79868713707612e+002°)
1.91866874067026e+003	(9.90977608275917e+001dB,1.79868408379549e+002°)
1.92309172891013e+003	(9.90977684554869e+001dB,1.79868102328935e+002°)
1.92752491319091e+003	(9.90977761188296e+001dB,1.79867795553975e+002°)
1.93196831701689e+003	(9.90977838177854e+001dB,1.79867488052866e+002°)
1.93642196394658e+003	(9.90977915525210e+001dB,1.79867179823802e+002°)
1.94088587759275e+003	(9.90977993232038e+001dB,1.79866870864971e+002°)
1.94536008162263e+003	(9.90978071300021e+001dB,1.79866561174556e+002°)
1.94984459975802e+003	(9.90978149730849e+001dB,1.79866250750736e+002°)
1.95433945577536e+003	(9.90978228526218e+001dB,1.79865939591682e+002°)
1.95884467350596e+003	(9.90978307687837e+001dB,1.79865627695564e+002°)
1.96336027683602e+003	(9.90978387217418e+001dB,1.79865315060543e+002°)
1.96788628970681e+003	(9.90978467116684e+001dB,1.79865001684777e+002°)
1.97242273611482e+003	(9.90978547387366e+001dB,1.79864687566418e+002°)
1.97696964011183e+003	(9.90978628031202e+001dB,1.79864372703612e+002°)
1.98152702580507e+003	(9.90978709049939e+001dB,1.79864057094501e+002°)
1.98609491735734e+003	(9.90978790445333e+001dB,1.79863740737222e+002°)
1.99067333898715e+003	(9.90978872219147e+001dB,1.79863423629904e+002°)
1.99526231496885e+003	(9.90978954373153e+001dB,1.79863105770675e+002°)
1.99986186963271e+003	(9.90979036909132e+001dB,1.79862787157654e+002°)
2.00447202736513e+003	(9.90979119828872e+001dB,1.79862467788956e+002°)
2.00909281260870e+003	(9.90979203134171e+001dB,1.79862147662690e+002°)
2.01372424986236e+003	(9.90979286826835e+001dB,1.79861826776961e+002°)
2.01836636368153e+003	(9.90979370908677e+001dB,1.79861505129868e+002°)
2.02301917867824e+003	(9.90979455381522e+001dB,1.79861182719503e+002°)
2.02768271952125e+003	(9.90979540247200e+001dB,1.79860859543954e+002°)
2.03235701093619e+003	(9.90979625507553e+001dB,1.79860535601304e+002°)
2.03704207770568e+003	(9.90979711164429e+001dB,1.79860210889630e+002°)
2.04173794466950e+003	(9.90979797219687e+001dB,1.79859885407002e+002°)
2.04644463672464e+003	(9.90979883675193e+001dB,1.79859559151487e+002°)
2.05116217882553e+003	(9.90979970532823e+001dB,1.79859232121145e+002°)
2.05589059598411e+003	(9.90980057794462e+001dB,1.79858904314030e+002°)
2.06062991326997e+003	(9.90980145462002e+001dB,1.79858575728190e+002°)
2.06538015581049e+003	(9.90980233537348e+001dB,1.79858246361671e+002°)
2.07014134879101e+003	(9.90980322022411e+001dB,1.79857916212508e+002°)
2.07491351745487e+003	(9.90980410919110e+001dB,1.79857585278735e+002°)
2.07969668710366e+003	(9.90980500229377e+001dB,1.79857253558377e+002°)
2.08449088309725e+003	(9.90980589955150e+001dB,1.79856921049455e+002°)
2.08929613085400e+003	(9.90980680098377e+001dB,1.79856587749983e+002°)
2.09411245585086e+003	(9.90980770661017e+001dB,1.79856253657972e+002°)
2.09893988362349e+003	(9.90980861645035e+001dB,1.79855918771425e+002°)
2.10377843976644e+003	(9.90980953052409e+001dB,1.79855583088338e+002°)
2.10862814993325e+003	(9.90981044885124e+001dB,1.79855246606703e+002°)
2.11348903983661e+003	(9.90981137145175e+001dB,1.79854909324507e+002°)
2.11836113524846e+003	(9.90981229834566e+001dB,1.79854571239729e+002°)
2.12324446200018e+003	(9.90981322955313e+001dB,1.79854232350344e+002°)
2.12813904598267e+003	(9.90981416509439e+001dB,1.79853892654319e+002°)
2.13304491314654e+003	(9.90981510498977e+001dB,1.79853552149617e+002°)
2.13796208950219e+003	(9.90981604925970e+001dB,1.79853210834195e+002°)
2.14289060112002e+003	(9.90981699792472e+001dB,1.79852868706001e+002°)
2.14783047413050e+003	(9.90981795100544e+001dB,1.79852525762982e+002°)
2.15278173472433e+003	(9.90981890852260e+001dB,1.79852182003074e+002°)
2.15774440915263e+003	(9.90981987049702e+001dB,1.79851837424211e+002°)
2.16271852372698e+003	(9.90982083694963e+001dB,1.79851492024319e+002°)
2.16770410481966e+003	(9.90982180790144e+001dB,1.79851145801316e+002°)
2.17270117886370e+003	(9.90982278337358e+001dB,1.79850798753119e+002°)
2.17770977235312e+003	(9.90982376338727e+001dB,1.79850450877633e+002°)
2.18272991184296e+003	(9.90982474796385e+001dB,1.79850102172762e+002°)
2.18776162394951e+003	(9.90982573712473e+001dB,1.79849752636399e+002°)
2.19280493535041e+003	(9.90982673089145e+001dB,1.79849402266436e+002°)
2.19785987278478e+003	(9.90982772928564e+001dB,1.79849051060753e+002°)
2.20292646305342e+003	(9.90982873232904e+001dB,1.79848699017229e+002°)
2.20800473301886e+003	(9.90982974004348e+001dB,1.79848346133734e+002°)
2.21309470960560e+003	(9.90983075245092e+001dB,1.79847992408132e+002°)
2.21819641980018e+003	(9.90983176957339e+001dB,1.79847637838280e+002°)
2.22330989065136e+003	(9.90983279143306e+001dB,1.79847282422031e+002°)
2.22843514927026e+003	(9.90983381805219e+001dB,1.79846926157228e+002°)
2.23357222283049e+003	(9.90983484945314e+001dB,1.79846569041712e+002°)
2.23872113856830e+003	(9.90983588565838e+001dB,1.79846211073313e+002°)
2.24388192378272e+003	(9.90983692669050e+001dB,1.79845852249858e+002°)
2.24905460583574e+003	(9.90983797257219e+001dB,1.79845492569166e+002°)
2.25423921215239e+003	(9.90983902332625e+001dB,1.79845132029050e+002°)
2.25943577022093e+003	(9.90984007897557e+001dB,1.79844770627316e+002°)
2.26464430759302e+003	(9.90984113954319e+001dB,1.79844408361763e+002°)
2.26986485188378e+003	(9.90984220505222e+001dB,1.79844045230185e+002°)
2.27509743077203e+003	(9.90984327552590e+001dB,1.79843681230368e+002°)
2.28034207200037e+003	(9.90984435098759e+001dB,1.79843316360092e+002°)
2.28559880337539e+003	(9.90984543146074e+001dB,1.79842950617130e+002°)
2.29086765276773e+003	(9.90984651696893e+001dB,1.79842583999249e+002°)
2.29614864811232e+003	(9.90984760753584e+001dB,1.79842216504207e+002°)
2.30144181740846e+003	(9.90984870318527e+001dB,1.79841848129759e+002°)
2.30674718872002e+003	(9.90984980394113e+001dB,1.79841478873650e+002°)
2.31206479017555e+003	(9.90985090982746e+001dB,1.79841108733620e+002°)
2.31739464996843e+003	(9.90985202086840e+001dB,1.79840737707401e+002°)
2.32273679635706e+003	(9.90985313708820e+001dB,1.79840365792719e+002°)
2.32809125766496e+003	(9.90985425851124e+001dB,1.79839992987293e+002°)
2.33345806228096e+003	(9.90985538516202e+001dB,1.79839619288835e+002°)
2.33883723865931e+003	(9.90985651706514e+001dB,1.79839244695049e+002°)
2.34422881531987e+003	(9.90985765424534e+001dB,1.79838869203634e+002°)
2.34963282084826e+003	(9.90985879672745e+001dB,1.79838492812281e+002°)
2.35504928389596e+003	(9.90985994453645e+001dB,1.79838115518673e+002°)
2.36047823318053e+003	(9.90986109769741e+001dB,1.79837737320488e+002°)
2.36591969748571e+003	(9.90986225623556e+001dB,1.79837358215395e+002°)
2.37137370566161e+003	(9.90986342017621e+001dB,1.79836978201058e+002°)
2.37684028662483e+003	(9.90986458954480e+001dB,1.79836597275131e+002°)
2.38231946935864e+003	(9.90986576436693e+001dB,1.79836215435264e+002°)
2.38781128291313e+003	(9.90986694466827e+001dB,1.79835832679097e+002°)
2.39331575640534e+003	(9.90986813047465e+001dB,1.79835449004265e+002°)
2.39883291901944e+003	(9.90986932181200e+001dB,1.79835064408394e+002°)
2.40436280000688e+003	(9.90987051870640e+001dB,1.79834678889103e+002°)
2.40990542868654e+003	(9.90987172118403e+001dB,1.79834292444006e+002°)
2.41546083444489e+003	(9.90987292927122e+001dB,1.79833905070706e+002°)
2.42102904673613e+003	(9.90987414299440e+001dB,1.79833516766801e+002°)
2.42661009508236e+003	(9.90987536238015e+001dB,1.79833127529881e+002°)
2.43220400907376e+003	(9.90987658745517e+001dB,1.79832737357529e+002°)
2.43781081836870e+003	(9.90987781824629e+001dB,1.79832346247320e+002°)
2.44343055269392e+003	(9.90987905478046e+001dB,1.79831954196821e+002°)
2.44906324184469e+003	(9.90988029708476e+001dB,1.79831561203593e+002°)
2.45470891568498e+003	(9.90988154518643e+001dB,1.79831167265188e+002°)
2.46036760414758e+003	(9.90988279911279e+001dB,1.79830772379151e+002°)
2.46603933723429e+003	(9.90988405889135e+001dB,1.79830376543019e+002°)
2.47172414501608e+003	(9.90988532454970e+001dB,1.79829979754323e+002°)
2.47742205763323e+003	(9.90988659611559e+001dB,1.79829582010583e+002°)
2.48313310529552e+003	(9.90988787361691e+001dB,1.79829183309314e+002°)
2.48885731828234e+003	(9.90988915708166e+001dB,1.79828783648023e+002°)
2.49459472694290e+003	(9.90989044653799e+001dB,1.79828383024209e+002°)
2.50034536169638e+003	(9.90989174201420e+001dB,1.79827981435362e+002°)
2.50610925303206e+003	(9.90989304353870e+001dB,1.79827578878965e+002°)
2.51188643150953e+003	(9.90989435114004e+001dB,1.79827175352494e+002°)
2.51767692775880e+003	(9.90989566484693e+001dB,1.79826770853416e+002°)
2.52348077248052e+003	(9.90989698468819e+001dB,1.79826365379190e+002°)
2.52929799644609e+003	(9.90989831069281e+001dB,1.79825958927267e+002°)
2.53512863049785e+003	(9.90989964288990e+001dB,1.79825551495091e+002°)
2.54097270554925e+003	(9.90990098130870e+001dB,1.79825143080097e+002°)
2.54683025258499e+003	(9.90990232597862e+001dB,1.79824733679712e+002°)
2.55270130266119e+003	(9.90990367692919e+001dB,1.79824323291356e+002°)
2.55858588690559e+003	(9.90990503419009e+001dB,1.79823911912438e+002°)
2.56448403651766e+003	(9.90990639779116e+001dB,1.79823499540362e+002°)
2.57039578276881e+003	(9.90990776776234e+001dB,1.79823086172522e+002°)
2.57632115700252e+003	(9.90990914413377e+001dB,1.79822671806305e+002°)
2.58226019063454e+003	(9.90991052693569e+001dB,1.79822256439089e+002°)
2.58821291515303e+003	(9.90991191619851e+001dB,1.79821840068242e+002°)
2.59417936211876e+003	(9.90991331195278e+001dB,1.79821422691126e+002°)
2.60015956316521e+003	(9.90991471422921e+001dB,1.79821004305095e+002°)
2.60615354999884e+003	(9.90991612305863e+001dB,1.79820584907492e+002°)
2.61216135439915e+003	(9.90991753847206e+001dB,1.79820164495653e+002°)
2.61818300821893e+003	(9.90991896050063e+001dB,1.79819743066906e+002°)
2.62421854338438e+003	(9.90992038917565e+001dB,1.79819320618570e+002°)
2.63026799189532e+003	(9.90992182452856e+001dB,1.79818897147954e+002°)
2.63633138582532e+003	(9.90992326659098e+001dB,1.79818472652361e+002°)
2.64240875732189e+003	(9.90992471539465e+001dB,1.79818047129083e+002°)
2.64850013860664e+003	(9.90992617097148e+001dB,1.79817620575405e+002°)
2.65460556197548e+003	(9.90992763335354e+001dB,1.79817192988603e+002°)
2.66072505979875e+003	(9.90992910257305e+001dB,1.79816764365943e+002°)
2.66685866452142e+003	(9.90993057866239e+001dB,1.79816334704682e+002°)
2.67300640866325e+003	(9.90993206165409e+001dB,1.79815904002071e+002°)
2.67916832481897e+003	(9.90993355158084e+001dB,1.79815472255349e+002°)
2.68534444565845e+003	(9.90993504847550e+001dB,1.79815039461748e+002°)
2.69153480392685e+003	(9.90993655237106e+001dB,1.79814605618490e+002°)
2.69773943244486e+003	(9.90993806330071e+001dB,1.79814170722789e+002°)
2.70395836410878e+003	(9.90993958129777e+001dB,1.79813734771848e+002°)
2.71019163189078e+003	(9.90994110639573e+001dB,1.79813297762862e+002°)
2.71643926883902e+003	(9.90994263862826e+001dB,1.79812859693019e+002°)
2.72270130807785e+003	(9.90994417802917e+001dB,1.79812420559494e+002°)
2.72897778280798e+003	(9.90994572463245e+001dB,1.79811980359456e+002°)
2.73526872630665e+003	(9.90994727847224e+001dB,1.79811539090063e+002°)
2.74157417192782e+003	(9.90994883958286e+001dB,1.79811096748464e+002°)
2.74789415310233e+003	(9.90995040799880e+001dB,1.79810653331798e+002°)
2.75422870333810e+003	(9.90995198375470e+001dB,1.79810208837197e+002°)
2.76057785622028e+003	(9.90995356688538e+001dB,1.79809763261782e+002°)
2.76694164541145e+003	(9.90995515742583e+001dB,1.79809316602663e+002°)
2.77332010465178e+003	(9.90995675541121e+001dB,1.79808868856943e+002°)
2.77971326775922e+003	(9.90995836087685e+001dB,1.79808420021714e+002°)
2.78612116862970e+003	(9.90995997385825e+001dB,1.79807970094060e+002°)
2.79254384123727e+003	(9.90996159439108e+001dB,1.79807519071053e+002°)
2.79898131963430e+003	(9.90996322251121e+001dB,1.79807066949758e+002°)
2.80543363795165e+003	(9.90996485825464e+001dB,1.79806613727228e+002°)
2.81190083039887e+003	(9.90996650165759e+001dB,1.79806159400508e+002°)
2.81838293126439e+003	(9.90996815275642e+001dB,1.79805703966631e+002°)
2.82487997491564e+003	(9.90996981158769e+001dB,1.79805247422622e+002°)
2.83139199579931e+003	(9.90997147818813e+001dB,1.79804789765497e+002°)
2.83791902844149e+003	(9.90997315259466e+001dB,1.79804330992259e+002°)
2.84446110744785e+003	(9.90997483484436e+001dB,1.79803871099903e+002°)
2.85101826750384e+003	(9.90997652497451e+001dB,1.79803410085414e+002°)
2.85759054337488e+003	(9.90997822302257e+001dB,1.79802947945767e+002°)
2.86417796990651e+003	(9.90997992902616e+001dB,1.79802484677925e+002°)
2.87078058202462e+003	(9.90998164302312e+001dB,1.79802020278844e+002°)
2.87739841473560e+003	(9.90998336505145e+001dB,1.79801554745467e+002°)
2.88403150312654e+003	(9.90998509514935e+001dB,1.79801088074728e+002°)
2.89067988236540e+003	(9.90998683335519e+001dB,1.79800620263551e+002°)
2.89734358770125e+003	(9.90998857970754e+001dB,1.79800151308849e+002°)
2.90402265446438e+003	(9.90999033424516e+001dB,1.79799681207525e+002°)
2.91071711806653e+003	(9.90999209700699e+001dB,1.79799209956470e+002°)
2.91742701400109e+003	(9.90999386803218e+001dB,1.79798737552567e+002°)
2.92415237784326e+003	(9.90999564736004e+001dB,1.79798263992687e+002°)
2.93089324525025e+003	(9.90999743503011e+001dB,1.79797789273690e+002°)
2.93764965196146e+003	(9.90999923108209e+001dB,1.79797313392427e+002°)
2.94442163379869e+003	(9.91000103555589e+001dB,1.79796836345737e+002°)
2.95120922666631e+003	(9.91000284849163e+001dB,1.79796358130448e+002°)
2.95801246655147e+003	(9.91000466992960e+001dB,1.79795878743379e+002°)
2.96483138952427e+003	(9.91000649991030e+001dB,1.79795398181335e+002°)
